Line_ID,Stop_Order,Station_Name,Price
BusLine_14,1,Apple 38 Bus Station,5.5
BusLine_14,2,Fruit 47 Bus Station,5.5
BusLine_14,3,Banana 30 Bus Station,5.5
BusLine_14,4,Grape 63 Bus Station,5.5
BusLine_14,5,Grape 34 Bus Station,5.5
BusLine_14,6,Banana 21 Bus Station,5.5
BusLine_14,7,Cat 58 Bus Station,5.5
BusLine_15,1,Apple 20 Bus Station,5.2
BusLine_15,2,Apple 43 Bus Station,5.2
BusLine_15,3,Dog 27 Bus Station,5.2
BusLine_15,4,Cat 42 Bus Station,5.2
BusLine_15,5,Cat 19 Bus Station,5.2
BusLine_15,6,Apple 38 Bus Station,5.2
BusLine_15,7,Apple 58 Bus Station,5.2
