Landmark_Name,Type,Abbreviation,Latitude,Longitude
Banana 11 Residential Building,Residential Building,RB,22.268718,113.710505
Egg 10 Residential Building,Residential Building,RB,22.313833,113.94791
Fruit 7 Bus Station,Bus Station,BS,22.199533,113.55463
Banana 12 Bus Station,Bus Station,BS,22.183961,114.106991
Fruit 8 Bus Station,Bus Station,BS,22.115615,114.109993
Fruit 9 Residential Building,Residential Building,RB,22.20225,113.639555
Grape 10 Bus Station,Bus Station,BS,22.326544,113.794433
Dog 10 Bus Station,Bus Station,BS,22.08021,113.699364
Dog 11 Recreation Park,Recreation Park,RP,22.168357,113.867374
Grape 11 Residential Building,Residential Building,RB,22.111062,114.108647
Cat 11 Bus Station,Bus Station,BS,22.257229,113.749402
Dog 12 Residential Building,Residential Building,RB,22.102265,114.054699
Fruit 10 Bus Station,Bus Station,BS,22.333275,113.905737
Grape 12 Residential Building,Residential Building,RB,22.209241,113.740471
Apple 14 Recreation Park,Recreation Park,RP,22.125894,113.723143
Apple 15 Shopping Mall,Shopping Mall,SM,22.106454,113.598943
Grape 13 Shopping Mall,Shopping Mall,SM,22.131048,113.842005
Egg 11 Train Station,Train Station,TS,22.080942,113.568059
Happy 16 Residential Building,Residential Building,RB,22.152106,114.264241
Happy 17 Shopping Mall,Shopping Mall,SM,22.281397,113.870766
Cat 12 Residential Building,Residential Building,RB,22.290496,113.841878
Grape 14 Recreation Park,Recreation Park,RP,22.140166,114.268963
Cat 13 Residential Building,Residential Building,RB,22.331736,113.494378
Happy 18 Bus Station,Bus Station,BS,22.11958,113.523911
Dog 13 Recreation Park,Recreation Park,RP,22.225195,113.928631
Apple 16 Recreation Park,Recreation Park,RP,22.190682,113.65747
Apple 17 Bus Station,Bus Station,BS,22.12317,113.849037
Apple 18 Bus Station,Bus Station,BS,22.269643,113.559794
Cat 14 Bus Station,Bus Station,BS,22.238269,114.114171
Dog 14 Train Station,Train Station,TS,22.291873,114.075514
Grape 15 Bus Station,Bus Station,BS,22.115764,114.213094
Banana 13 Residential Building,Residential Building,RB,22.302015,113.571113
Apple 19 Bus Station,Bus Station,BS,22.340495,113.627011
Apple 20 Bus Station,Bus Station,BS,22.312235,113.767592
Egg 12 Shopping Mall,Shopping Mall,SM,22.269115,114.005213
Banana 14 Recreation Park,Recreation Park,RP,22.149655,113.542487
Cat 15 Residential Building,Residential Building,RB,22.316687,113.917914
Fruit 11 Train Station,Train Station,TS,22.275821,114.113817
Apple 21 Recreation Park,Recreation Park,RP,22.322067,114.152191
Happy 19 Bus Station,Bus Station,BS,22.201961,113.633516
Egg 13 Shopping Mall,Shopping Mall,SM,22.258884,113.689848
Dog 15 Train Station,Train Station,TS,22.085693,114.071209
Grape 16 Residential Building,Residential Building,RB,22.268239,113.618629
Cat 16 Shopping Mall,Shopping Mall,SM,22.131459,113.633681
Egg 14 Bus Station,Bus Station,BS,22.204399,113.812213
Dog 16 Bus Station,Bus Station,BS,22.327436,114.17026
Dog 17 Bus Station,Bus Station,BS,22.267935,113.498756
Apple 22 Bus Station,Bus Station,BS,22.327129,113.552057
Happy 20 Train Station,Train Station,TS,22.244792,113.544719
Grape 17 Bus Station,Bus Station,BS,22.11167,113.590178
Cat 17 Residential Building,Residential Building,RB,22.257046,113.560259
Fruit 12 Bus Station,Bus Station,BS,22.195907,114.000295
Egg 15 Recreation Park,Recreation Park,RP,22.233409,114.27244
Dog 18 Recreation Park,Recreation Park,RP,22.198534,114.154302
Happy 21 Bus Station,Bus Station,BS,22.165683,114.210987
Happy 22 Train Station,Train Station,TS,22.13343,114.279475
Dog 19 Shopping Mall,Shopping Mall,SM,22.251644,113.497957
Fruit 13 Residential Building,Residential Building,RB,22.333981,113.51797
Happy 23 Shopping Mall,Shopping Mall,SM,22.261993,113.765769
Banana 15 Shopping Mall,Shopping Mall,SM,22.142339,114.02535
Cat 18 Bus Station,Bus Station,BS,22.303092,113.987063
Cat 19 Bus Station,Bus Station,BS,22.156427,113.871966
Happy 24 Train Station,Train Station,TS,22.084227,113.696321
Dog 20 Shopping Mall,Shopping Mall,SM,22.114066,113.788387
Dog 21 Residential Building,Residential Building,RB,22.117704,113.716105
Grape 18 Train Station,Train Station,TS,22.182507,113.807459
Banana 16 Shopping Mall,Shopping Mall,SM,22.184521,113.871814
Grape 19 Residential Building,Residential Building,RB,22.137669,113.541366
Egg 16 Shopping Mall,Shopping Mall,SM,22.22524,113.898103
Grape 20 Residential Building,Residential Building,RB,22.278507,114.146943
Egg 17 Residential Building,Residential Building,RB,22.169702,113.764117
Banana 17 Bus Station,Bus Station,BS,22.261195,113.80802
Egg 18 Shopping Mall,Shopping Mall,SM,22.295391,113.925288
Fruit 14 Bus Station,Bus Station,BS,22.28092,113.875166
Happy 25 Recreation Park,Recreation Park,RP,22.1778,114.25118
Grape 21 Bus Station,Bus Station,BS,22.206719,113.922984
Grape 22 Recreation Park,Recreation Park,RP,22.220771,114.257335
Banana 18 Bus Station,Bus Station,BS,22.295201,113.674337
Happy 26 Recreation Park,Recreation Park,RP,22.182161,114.002558
Grape 23 Train Station,Train Station,TS,22.114756,114.185125
Dog 22 Residential Building,Residential Building,RB,22.113749,113.516824
Egg 19 Train Station,Train Station,TS,22.083388,114.141562
Grape 24 Residential Building,Residential Building,RB,22.331037,114.176756
Banana 19 Recreation Park,Recreation Park,RP,22.125457,113.688187
Banana 20 Shopping Mall,Shopping Mall,SM,22.302167,114.087335
Cat 20 Recreation Park,Recreation Park,RP,22.323023,113.913635
Cat 21 Bus Station,Bus Station,BS,22.249821,113.888518
Dog 23 Bus Station,Bus Station,BS,22.193073,114.011019
Banana 21 Bus Station,Bus Station,BS,22.187427,114.158878
Fruit 15 Shopping Mall,Shopping Mall,SM,22.310989,113.69603
Happy 27 Recreation Park,Recreation Park,RP,22.165915,114.252616
Fruit 16 Bus Station,Bus Station,BS,22.094619,113.87766
Fruit 17 Residential Building,Residential Building,RB,22.226175,113.98355
Happy 28 Recreation Park,Recreation Park,RP,22.090579,113.748417
Dog 24 Residential Building,Residential Building,RB,22.254154,114.109813
Apple 23 Recreation Park,Recreation Park,RP,22.110956,113.947442
Dog 25 Shopping Mall,Shopping Mall,SM,22.341973,113.698151
Happy 29 Shopping Mall,Shopping Mall,SM,22.220713,114.014978
Fruit 18 Recreation Park,Recreation Park,RP,22.110525,113.842627
Banana 22 Bus Station,Bus Station,BS,22.127158,113.501199
Cat 22 Shopping Mall,Shopping Mall,SM,22.261512,114.203881
Grape 25 Shopping Mall,Shopping Mall,SM,22.080958,113.781992
Fruit 19 Residential Building,Residential Building,RB,22.148301,114.148295
Banana 23 Train Station,Train Station,TS,22.184306,114.047252
Banana 24 Shopping Mall,Shopping Mall,SM,22.111465,113.732261
Banana 25 Recreation Park,Recreation Park,RP,22.343083,114.148874
Banana 26 Shopping Mall,Shopping Mall,SM,22.202821,113.963208
Egg 20 Residential Building,Residential Building,RB,22.26025,113.857198
Grape 26 Train Station,Train Station,TS,22.319137,113.801149
Egg 21 Shopping Mall,Shopping Mall,SM,22.254144,113.931338
Grape 27 Recreation Park,Recreation Park,RP,22.13796,113.971891
Dog 26 Residential Building,Residential Building,RB,22.251262,113.99462
Fruit 20 Recreation Park,Recreation Park,RP,22.323537,113.498919
Apple 24 Residential Building,Residential Building,RB,22.080833,113.998667
Apple 25 Residential Building,Residential Building,RB,22.316836,113.872427
Fruit 21 Recreation Park,Recreation Park,RP,22.160078,113.91249
Apple 26 Shopping Mall,Shopping Mall,SM,22.178709,114.307179
Dog 27 Bus Station,Bus Station,BS,22.149123,113.698438
Apple 27 Residential Building,Residential Building,RB,22.240223,113.954273
Apple 28 Recreation Park,Recreation Park,RP,22.220185,113.88495
Fruit 22 Bus Station,Bus Station,BS,22.214348,113.889237
Cat 23 Train Station,Train Station,TS,22.247299,113.506201
Cat 24 Train Station,Train Station,TS,22.286266,113.721045
Banana 27 Shopping Mall,Shopping Mall,SM,22.279089,113.640937
Cat 25 Residential Building,Residential Building,RB,22.302922,114.083221
Happy 30 Recreation Park,Recreation Park,RP,22.105992,114.246248
Dog 28 Train Station,Train Station,TS,22.195345,114.207736
Apple 29 Bus Station,Bus Station,BS,22.130851,114.28298
Dog 29 Recreation Park,Recreation Park,RP,22.094481,114.031406
Fruit 23 Train Station,Train Station,TS,22.282101,113.662972
Dog 30 Train Station,Train Station,TS,22.191329,114.207118
Dog 31 Recreation Park,Recreation Park,RP,22.237412,113.591041
Banana 28 Bus Station,Bus Station,BS,22.172433,114.258934
Cat 26 Residential Building,Residential Building,RB,22.11897,114.026133
Fruit 24 Shopping Mall,Shopping Mall,SM,22.158155,114.027134
Egg 22 Bus Station,Bus Station,BS,22.33564,113.912124
Apple 30 Bus Station,Bus Station,BS,22.110369,113.637556
Fruit 25 Bus Station,Bus Station,BS,22.27646,113.598084
Cat 27 Shopping Mall,Shopping Mall,SM,22.275785,113.671884
Grape 28 Bus Station,Bus Station,BS,22.133034,114.222968
Dog 32 Bus Station,Bus Station,BS,22.137171,114.284051
Cat 28 Shopping Mall,Shopping Mall,SM,22.178593,113.988924
Egg 23 Shopping Mall,Shopping Mall,SM,22.25778,114.123073
Dog 33 Train Station,Train Station,TS,22.120358,113.533351
Dog 34 Train Station,Train Station,TS,22.169893,114.230203
Apple 31 Bus Station,Bus Station,BS,22.251425,114.12799
Banana 29 Residential Building,Residential Building,RB,22.18313,114.306921
Grape 29 Recreation Park,Recreation Park,RP,22.317299,114.257231
Cat 29 Train Station,Train Station,TS,22.125376,114.114876
Apple 32 Recreation Park,Recreation Park,RP,22.293058,113.840071
Egg 24 Train Station,Train Station,TS,22.28131,113.934871
Happy 31 Residential Building,Residential Building,RB,22.088881,113.623876
Grape 30 Train Station,Train Station,TS,22.290063,114.188924
Fruit 26 Residential Building,Residential Building,RB,22.170657,114.242301
Egg 25 Recreation Park,Recreation Park,RP,22.184223,114.148193
Egg 26 Shopping Mall,Shopping Mall,SM,22.086346,113.555573
Banana 30 Bus Station,Bus Station,BS,22.218894,114.060549
Fruit 27 Residential Building,Residential Building,RB,22.112216,113.743578
Fruit 28 Train Station,Train Station,TS,22.200916,113.581562
Dog 35 Recreation Park,Recreation Park,RP,22.273999,113.742405
Apple 33 Shopping Mall,Shopping Mall,SM,22.188353,113.528388
Grape 31 Shopping Mall,Shopping Mall,SM,22.267516,113.887016
Dog 36 Residential Building,Residential Building,RB,22.185516,113.52912
Happy 32 Residential Building,Residential Building,RB,22.328085,114.036737
Dog 37 Shopping Mall,Shopping Mall,SM,22.16771,114.120809
Grape 32 Residential Building,Residential Building,RB,22.30918,113.731371
Fruit 29 Residential Building,Residential Building,RB,22.097795,113.920912
Grape 33 Residential Building,Residential Building,RB,22.325694,113.772158
Fruit 30 Residential Building,Residential Building,RB,22.131535,114.131275
Cat 30 Recreation Park,Recreation Park,RP,22.144914,113.981782
Dog 38 Bus Station,Bus Station,BS,22.235596,113.957595
Banana 31 Residential Building,Residential Building,RB,22.111086,113.609597
Fruit 31 Recreation Park,Recreation Park,RP,22.310051,113.570922
Egg 27 Shopping Mall,Shopping Mall,SM,22.230808,113.771669
Apple 34 Residential Building,Residential Building,RB,22.088142,114.05522
Dog 39 Shopping Mall,Shopping Mall,SM,22.15706,113.768814
Egg 28 Bus Station,Bus Station,BS,22.129963,113.999872
Egg 29 Bus Station,Bus Station,BS,22.32541,114.22451
Fruit 32 Train Station,Train Station,TS,22.338229,113.960694
Egg 30 Shopping Mall,Shopping Mall,SM,22.341643,113.912394
Happy 33 Bus Station,Bus Station,BS,22.229347,113.813482
Fruit 33 Residential Building,Residential Building,RB,22.21788,113.523413
Banana 32 Recreation Park,Recreation Park,RP,22.317577,114.094896
Happy 34 Recreation Park,Recreation Park,RP,22.315209,114.204951
Grape 34 Bus Station,Bus Station,BS,22.153588,114.141662
Happy 35 Shopping Mall,Shopping Mall,SM,22.293545,114.096886
Dog 40 Train Station,Train Station,TS,22.307843,114.181659
Egg 31 Shopping Mall,Shopping Mall,SM,22.236767,113.735826
Grape 35 Residential Building,Residential Building,RB,22.22944,114.238986
Banana 33 Bus Station,Bus Station,BS,22.226505,114.230311
Cat 31 Bus Station,Bus Station,BS,22.123099,113.760792
Happy 36 Train Station,Train Station,TS,22.186284,113.740388
Apple 35 Train Station,Train Station,TS,22.241248,113.51593
Fruit 34 Recreation Park,Recreation Park,RP,22.200974,114.292005
Apple 36 Residential Building,Residential Building,RB,22.083388,114.147205
Fruit 35 Recreation Park,Recreation Park,RP,22.201919,113.544873
Fruit 36 Shopping Mall,Shopping Mall,SM,22.268677,114.214727
Banana 34 Bus Station,Bus Station,BS,22.112666,113.607871
Dog 41 Bus Station,Bus Station,BS,22.309024,114.121454
Egg 32 Recreation Park,Recreation Park,RP,22.223665,113.970867
Dog 42 Shopping Mall,Shopping Mall,SM,22.10224,114.174389
Banana 35 Recreation Park,Recreation Park,RP,22.165169,113.863368
Happy 37 Recreation Park,Recreation Park,RP,22.2334,113.558693
Cat 32 Bus Station,Bus Station,BS,22.306115,114.022699
Dog 43 Residential Building,Residential Building,RB,22.09968,114.011334
Egg 33 Residential Building,Residential Building,RB,22.198124,113.869021
Happy 38 Recreation Park,Recreation Park,RP,22.204604,113.957306
Egg 34 Shopping Mall,Shopping Mall,SM,22.1123,114.141683
Egg 35 Recreation Park,Recreation Park,RP,22.269658,113.756006
Fruit 37 Shopping Mall,Shopping Mall,SM,22.250194,114.09247
Fruit 38 Train Station,Train Station,TS,22.153504,113.616305
Apple 37 Residential Building,Residential Building,RB,22.33406,114.199842
Egg 36 Recreation Park,Recreation Park,RP,22.26412,113.644832
Grape 36 Recreation Park,Recreation Park,RP,22.301644,113.845966
Apple 38 Bus Station,Bus Station,BS,22.258738,113.964135
Egg 37 Bus Station,Bus Station,BS,22.251353,114.215003
Apple 39 Train Station,Train Station,TS,22.341228,114.277895
Dog 44 Shopping Mall,Shopping Mall,SM,22.219151,113.904716
Banana 36 Recreation Park,Recreation Park,RP,22.278135,114.239403
Banana 37 Bus Station,Bus Station,BS,22.119541,113.60528
Grape 37 Residential Building,Residential Building,RB,22.141223,113.904744
Apple 40 Bus Station,Bus Station,BS,22.325612,113.677832
Dog 45 Train Station,Train Station,TS,22.309059,114.011464
Grape 38 Residential Building,Residential Building,RB,22.175974,113.804848
Cat 33 Residential Building,Residential Building,RB,22.32859,113.82504
Egg 38 Bus Station,Bus Station,BS,22.207488,114.02885
Banana 38 Residential Building,Residential Building,RB,22.342057,113.504939
Happy 39 Train Station,Train Station,TS,22.188939,114.076046
Egg 39 Residential Building,Residential Building,RB,22.346383,114.28495
Grape 39 Bus Station,Bus Station,BS,22.343952,114.303069
Cat 34 Shopping Mall,Shopping Mall,SM,22.307173,113.751178
Apple 41 Residential Building,Residential Building,RB,22.221371,113.552117
Banana 39 Residential Building,Residential Building,RB,22.205589,113.709486
Cat 35 Residential Building,Residential Building,RB,22.324744,113.968099
Grape 40 Bus Station,Bus Station,BS,22.220881,114.082066
Grape 41 Shopping Mall,Shopping Mall,SM,22.336658,113.592968
Cat 36 Train Station,Train Station,TS,22.24495,113.849807
Egg 40 Shopping Mall,Shopping Mall,SM,22.212143,114.043571
Banana 40 Bus Station,Bus Station,BS,22.252738,113.921486
Cat 37 Train Station,Train Station,TS,22.267179,113.60292
Happy 40 Recreation Park,Recreation Park,RP,22.318905,114.177094
Cat 38 Shopping Mall,Shopping Mall,SM,22.082164,113.896697
Apple 42 Bus Station,Bus Station,BS,22.347756,113.871493
Egg 41 Residential Building,Residential Building,RB,22.340696,113.873208
Egg 42 Shopping Mall,Shopping Mall,SM,22.258108,113.9286
Egg 43 Shopping Mall,Shopping Mall,SM,22.121885,113.52553
Cat 39 Bus Station,Bus Station,BS,22.228664,114.089274
Happy 41 Train Station,Train Station,TS,22.150086,113.854314
Egg 44 Shopping Mall,Shopping Mall,SM,22.294173,113.867739
Apple 43 Bus Station,Bus Station,BS,22.236977,113.755611
Banana 41 Bus Station,Bus Station,BS,22.282912,113.974646
Dog 46 Train Station,Train Station,TS,22.098564,113.601423
Cat 40 Residential Building,Residential Building,RB,22.08107,113.972706
Happy 42 Residential Building,Residential Building,RB,22.305319,113.856877
Egg 45 Recreation Park,Recreation Park,RP,22.145922,113.59401
Dog 47 Recreation Park,Recreation Park,RP,22.286911,113.970238
Banana 42 Shopping Mall,Shopping Mall,SM,22.187596,114.264104
Apple 44 Bus Station,Bus Station,BS,22.090447,114.030599
Fruit 39 Recreation Park,Recreation Park,RP,22.203497,113.711696
Grape 42 Shopping Mall,Shopping Mall,SM,22.189192,114.182502
Apple 45 Bus Station,Bus Station,BS,22.124976,114.1739
Happy 43 Shopping Mall,Shopping Mall,SM,22.16132,113.635748
Happy 44 Recreation Park,Recreation Park,RP,22.128382,113.948852
Fruit 40 Residential Building,Residential Building,RB,22.142054,113.593563
Dog 48 Bus Station,Bus Station,BS,22.180499,114.169546
Dog 49 Shopping Mall,Shopping Mall,SM,22.122543,114.282972
Apple 46 Residential Building,Residential Building,RB,22.294575,114.107958
Banana 43 Train Station,Train Station,TS,22.259425,114.042623
Cat 41 Bus Station,Bus Station,BS,22.132121,114.068971
Grape 43 Residential Building,Residential Building,RB,22.139108,113.749843
Grape 44 Residential Building,Residential Building,RB,22.339521,113.732108
Banana 44 Residential Building,Residential Building,RB,22.341332,113.93598
Happy 45 Recreation Park,Recreation Park,RP,22.244578,114.30238
Fruit 41 Train Station,Train Station,TS,22.298943,113.5283
Grape 45 Residential Building,Residential Building,RB,22.223301,113.792286
Dog 50 Recreation Park,Recreation Park,RP,22.336757,114.165306
Banana 45 Shopping Mall,Shopping Mall,SM,22.318434,113.988418
Dog 51 Shopping Mall,Shopping Mall,SM,22.186159,113.628423
Grape 46 Recreation Park,Recreation Park,RP,22.178797,113.739002
Dog 52 Shopping Mall,Shopping Mall,SM,22.154909,113.965091
Grape 47 Bus Station,Bus Station,BS,22.113797,113.857156
Dog 53 Recreation Park,Recreation Park,RP,22.24167,113.821259
Egg 46 Recreation Park,Recreation Park,RP,22.243259,114.28963
Dog 54 Recreation Park,Recreation Park,RP,22.106899,113.601626
Cat 42 Bus Station,Bus Station,BS,22.162245,113.656102
Banana 46 Shopping Mall,Shopping Mall,SM,22.15277,113.749631
Cat 43 Shopping Mall,Shopping Mall,SM,22.263897,114.15789
Egg 47 Shopping Mall,Shopping Mall,SM,22.224004,113.959993
Apple 47 Residential Building,Residential Building,RB,22.288611,114.034685
Grape 48 Train Station,Train Station,TS,22.299472,114.054788
Fruit 42 Recreation Park,Recreation Park,RP,22.335949,114.274375
Happy 46 Bus Station,Bus Station,BS,22.252651,113.863407
Dog 55 Recreation Park,Recreation Park,RP,22.140457,114.075363
Cat 44 Recreation Park,Recreation Park,RP,22.16037,113.950948
Fruit 43 Recreation Park,Recreation Park,RP,22.188982,113.600599
Cat 45 Shopping Mall,Shopping Mall,SM,22.135366,113.943986
Egg 48 Residential Building,Residential Building,RB,22.193409,113.941321
Banana 47 Train Station,Train Station,TS,22.088637,114.004867
Fruit 44 Bus Station,Bus Station,BS,22.172046,114.043013
Dog 56 Residential Building,Residential Building,RB,22.216987,113.739867
Apple 48 Residential Building,Residential Building,RB,22.097876,113.677312
Fruit 45 Train Station,Train Station,TS,22.108014,114.076719
Cat 46 Residential Building,Residential Building,RB,22.184824,114.300646
Apple 49 Residential Building,Residential Building,RB,22.228084,113.823693
Egg 49 Recreation Park,Recreation Park,RP,22.182674,113.510698
Cat 47 Shopping Mall,Shopping Mall,SM,22.104767,114.157221
Grape 49 Train Station,Train Station,TS,22.323356,114.225561
Banana 48 Recreation Park,Recreation Park,RP,22.199482,113.999596
Fruit 46 Residential Building,Residential Building,RB,22.332827,114.197582
Cat 48 Train Station,Train Station,TS,22.129854,113.910261
Egg 50 Recreation Park,Recreation Park,RP,22.308993,114.029907
Apple 50 Bus Station,Bus Station,BS,22.230456,114.112854
Cat 49 Bus Station,Bus Station,BS,22.330207,113.999212
Apple 51 Shopping Mall,Shopping Mall,SM,22.171451,113.708732
Dog 57 Train Station,Train Station,TS,22.244592,113.892025
Fruit 47 Bus Station,Bus Station,BS,22.166983,114.002592
Cat 50 Shopping Mall,Shopping Mall,SM,22.293637,113.917341
Egg 51 Shopping Mall,Shopping Mall,SM,22.1499,114.29486
Grape 50 Train Station,Train Station,TS,22.21873,113.618263
Fruit 48 Recreation Park,Recreation Park,RP,22.194723,114.211287
Happy 47 Bus Station,Bus Station,BS,22.160158,113.921279
Banana 49 Train Station,Train Station,TS,22.253468,113.517424
Dog 58 Residential Building,Residential Building,RB,22.248286,113.782298
Fruit 49 Train Station,Train Station,TS,22.341805,113.678138
Happy 48 Train Station,Train Station,TS,22.184198,114.090684
Egg 52 Train Station,Train Station,TS,22.171998,114.123197
Dog 59 Train Station,Train Station,TS,22.235968,113.917024
Apple 52 Shopping Mall,Shopping Mall,SM,22.225356,114.059329
Grape 51 Bus Station,Bus Station,BS,22.250256,113.724464
Apple 53 Shopping Mall,Shopping Mall,SM,22.307121,113.868925
Grape 52 Shopping Mall,Shopping Mall,SM,22.131587,113.932478
Egg 53 Recreation Park,Recreation Park,RP,22.284414,113.702437
Fruit 50 Recreation Park,Recreation Park,RP,22.292469,114.246598
Apple 54 Train Station,Train Station,TS,22.260278,113.513366
Fruit 51 Shopping Mall,Shopping Mall,SM,22.305743,114.169286
Dog 60 Train Station,Train Station,TS,22.267032,113.819734
Cat 51 Bus Station,Bus Station,BS,22.237957,113.625702
Cat 52 Train Station,Train Station,TS,22.101788,114.171842
Fruit 52 Train Station,Train Station,TS,22.150202,113.785344
Egg 54 Bus Station,Bus Station,BS,22.105284,114.225148
Fruit 53 Train Station,Train Station,TS,22.136898,114.236517
Fruit 54 Train Station,Train Station,TS,22.122476,113.851477
Grape 53 Recreation Park,Recreation Park,RP,22.124878,113.82453
Cat 53 Residential Building,Residential Building,RB,22.106713,114.027196
Apple 55 Shopping Mall,Shopping Mall,SM,22.251875,113.575265
Banana 50 Bus Station,Bus Station,BS,22.316518,114.202314
Dog 61 Recreation Park,Recreation Park,RP,22.145556,114.144979
Banana 51 Recreation Park,Recreation Park,RP,22.159435,114.080585
Fruit 55 Recreation Park,Recreation Park,RP,22.172404,114.254762
Banana 52 Train Station,Train Station,TS,22.301919,113.67427
Grape 54 Train Station,Train Station,TS,22.241869,113.912842
Grape 55 Train Station,Train Station,TS,22.181028,114.130154
Fruit 56 Shopping Mall,Shopping Mall,SM,22.137536,114.186978
Fruit 57 Train Station,Train Station,TS,22.22038,113.646127
Egg 55 Bus Station,Bus Station,BS,22.150142,114.055959
